AGE,GENDER,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,LOAN_NUM_CLOSED,LOAN_NUM_TOTAL,PERSONAL_INCOME,AGREEMENT_RK,TARGET
25,1,1,1,1,0,1,1,12000,66073378,0
49,1,2,0,1,0,0,0,12000,62258831,0
40,0,2,2,1,0,0,0,20000,63595869,0
30,1,2,2,1,0,1,1,12000,62488319,0
36,0,1,1,1,0,2,2,12000,66710766,0
23,1,0,0,1,0,0,0,10000,66189699,0
43,0,1,0,1,0,0,0,25000,74838027,1
56,1,2,0,0,1,0,0,6500,61369125,0
26,1,1,0,1,0,1,1,13500,65400222,0
55,0,3,0,1,0,1,1,10000,61921671,0
33,1,1,1,1,0,2,2,7000,74166793,0
33,1,2,2,1,0,0,0,4500,61352620,0
45,0,1,1,1,0,1,1,8500,61359298,0
25,0,0,0,1,0,1,2,25000,62250187,0
32,0,1,1,1,0,0,0,10000,61233753,0
25,1,0,0,1,0,0,0,9000,66194859,0
36,1,2,2,1,0,1,1,9500,61932933,0
37,1,4,2,1,0,0,0,11000,62767432,1
44,1,1,0,1,0,3,3,15000,67073402,1
29,0,1,1,1,0,1,1,16000,67227972,0
53,0,1,0,1,0,0,0,11500,60059765,0
52,1,1,1,1,0,1,1,25000,61070169,0
32,1,1,0,1,0,1,1,25000,66752209,0
27,0,1,0,1,0,0,0,14000,75278431,0
29,1,2,2,1,0,0,0,8000,65223228,0
47,0,4,2,1,0,1,1,8000,61053514,0
34,1,2,2,1,0,0,0,20000,64468089,0
31,0,2,2,1,0,3,4,24000,67005810,0
41,0,2,2,1,0,0,0,25000,74487182,1
32,1,0,0,1,0,0,0,10000,67322956,0
36,0,1,1,1,0,1,1,15000,66745460,0
28,0,0,0,1,0,1,1,20000,62505697,0
28,0,0,0,1,0,0,0,15000,64886957,0
24,0,0,0,1,0,0,0,19000,61352229,0
42,1,2,1,1,0,0,0,6500,61354355,0
26,0,0,0,1,0,2,2,10000,66433482,0
24,1,0,0,1,0,1,1,17000,66840490,0
30,1,2,2,1,0,1,1,9000,64275301,0
37,0,1,1,1,0,1,2,15000,61917020,0
24,0,0,0,1,0,0,0,15000,62256416,1
27,0,1,1,1,0,0,0,11000,62248602,0
50,1,0,0,1,0,0,0,18000,64363870,0
41,0,2,1,1,0,0,0,14000,63900602,0
54,1,2,0,1,0,0,0,20000,74844136,0
36,0,2,1,1,0,0,0,15500,62772982,0
53,1,2,0,1,0,1,1,5500,62610390,0
27,1,1,1,1,0,2,2,10000,67097292,0
56,1,0,0,0,1,2,2,6000,74186284,0
47,0,1,0,1,0,1,1,12000,62485921,0
42,1,3,1,1,0,2,3,20000,63806314,1
36,0,2,2,1,0,0,0,15000,60185890,0
56,1,2,0,0,1,1,1,7000,64002503,0
59,1,1,0,0,1,0,0,4000,59970019,0
31,1,1,0,1,0,0,0,15000,61419526,0
42,1,1,1,1,0,2,2,7000,74533009,0
57,1,0,0,1,0,1,1,18000,61530799,0
35,0,1,1,1,0,2,3,10000,74531918,0
31,0,3,3,1,0,1,2,10000,61926380,0
43,0,2,2,1,0,1,1,16000,61076422,0
60,1,0,0,1,1,0,0,12000,61467727,0
56,1,0,0,0,1,1,2,7000,74027594,0
28,1,0,0,1,0,2,2,12000,66585650,0
64,1,0,0,1,1,1,1,12000,61050362,0
37,0,2,2,1,0,4,4,8000,66746825,0
40,1,0,0,1,0,1,2,15000,74459517,0
64,1,2,0,0,1,1,2,7000,75004871,0
44,0,2,1,1,0,1,1,15000,64834307,0
27,1,0,0,1,0,0,0,12000,61153093,0
50,1,4,1,1,1,2,3,20000,75028019,0
22,1,0,0,1,0,0,0,9000,64458282,0
35,0,2,2,1,0,0,0,40000,61300933,0
27,0,0,0,1,0,1,1,18000,63319848,1
24,0,0,0,1,0,0,0,22000,64422958,1
59,1,3,1,1,1,1,2,18000,59928443,0
38,1,1,1,1,0,0,0,11000,62784681,0
47,1,0,0,1,0,1,2,16000,67027286,0
25,1,0,0,1,0,1,1,7000,61253148,1
44,1,0,0,1,0,1,2,8000,64557741,0
33,0,0,0,1,0,0,0,13000,63898475,0
63,1,0,0,0,1,0,0,13000,61102788,0
49,0,0,0,1,0,0,0,6000,64359149,0
24,0,0,0,1,0,0,0,12000,61164637,0
47,1,1,0,1,0,0,0,15000,60083836,0
50,1,0,0,1,0,0,0,13000,74998113,0
39,1,0,0,1,0,3,3,12000,66747098,0
26,1,1,1,1,0,0,0,16000,75065947,0
50,1,2,0,1,0,1,2,8000,65242076,0
34,1,1,1,1,0,0,0,15000,66899149,0
44,1,2,0,1,0,1,1,9000,61853559,0
52,1,0,0,1,0,2,2,6500,66328850,0
37,1,1,1,1,0,0,0,6000,63914613,0
39,0,1,0,1,0,0,0,30000,64843860,0
30,1,3,3,1,0,0,0,11000,66970966,0
36,1,0,0,1,0,1,1,15000,61048877,0
48,1,0,0,1,0,0,0,7000,62622874,0
57,1,3,0,0,1,1,1,7000,61849152,1
55,1,3,0,0,1,0,0,6000,67549472,0
24,0,1,1,1,0,3,3,10000,66329126,0
60,1,2,0,0,1,1,1,6200,74009363,0
48,1,0,0,1,0,1,1,16000,62509724,0
49,1,0,0,1,0,1,2,8000,61293005,0
27,0,0,0,1,0,4,4,15000,66667047,0
49,0,0,0,1,0,0,0,6000,66899207,0
27,0,0,0,1,0,1,1,18000,64584121,0
55,1,0,0,1,1,0,0,12500,72284540,0
34,1,2,0,1,0,0,0,15000,62595805,0
33,0,2,2,1,0,0,0,15000,74831422,0
38,1,2,0,1,0,0,0,10000,61234269,0
49,1,0,0,1,0,0,0,8000,67421681,0
44,1,1,1,1,0,1,1,9500,66716632,0
48,0,0,0,1,0,0,0,13000,61363442,1
41,1,0,0,1,0,4,4,26000,75026793,0
22,1,0,0,1,0,0,0,8000,66961734,1
24,1,0,0,1,0,0,0,13000,66190289,0
43,0,3,3,1,0,0,0,20000,63906026,0
36,1,1,1,1,0,0,0,12000,67542759,0
27,1,0,0,1,0,1,1,14000,61242908,0
35,0,2,2,1,0,0,0,13000,64903366,0
30,1,1,1,1,0,0,0,77000,64560094,1
53,0,0,0,1,0,2,2,8500,67020882,0
40,0,0,0,1,0,2,3,20000,74958083,0
53,1,2,0,1,0,0,0,14000,61520810,0
62,0,2,0,1,0,0,0,10000,72285438,0
40,1,2,1,1,0,0,0,18000,67232549,0
22,1,0,0,1,0,1,1,7000,65398421,0
30,1,0,0,1,0,0,0,5000,60093273,0
55,1,4,0,0,1,2,2,8000,66533314,0
48,1,0,0,1,0,1,1,10000,66910628,0
46,1,2,0,1,0,0,0,47000,62140151,0
24,1,0,0,1,0,0,0,10000,73830459,0
32,1,1,1,1,0,0,0,8000,61529054,0
41,0,3,2,1,0,0,0,10000,62143736,0
36,1,2,2,1,0,1,1,50000,64278723,1
42,1,1,1,1,0,2,2,16000,67413278,0
40,1,1,1,1,0,1,1,20000,61119270,0
24,0,2,3,1,0,1,1,6000,64591794,0
23,1,0,0,1,0,0,0,21000,64434160,0
40,0,2,2,1,0,1,1,8000,64471976,1
57,1,0,0,0,1,0,0,5360,75202884,0
46,1,2,0,1,0,0,0,16000,60385371,0
57,1,0,0,1,0,2,3,12500,66775268,0
46,0,1,1,1,0,0,0,14000,63009782,0
61,1,3,0,0,1,1,1,8500,62594985,0
26,1,1,1,1,0,0,0,12000,73818492,0
41,1,0,0,1,0,1,2,10000,61436039,0
58,1,0,0,1,0,1,1,20000,65252105,0
48,0,2,0,1,0,0,0,8000,60085742,0
39,1,2,2,1,0,0,0,6200,61248280,0
32,0,0,0,1,0,0,0,9000,61105821,0
34,1,3,3,1,0,1,1,8000,67334784,1
62,0,3,0,0,1,0,0,7000,63320939,0
32,1,1,1,1,0,0,0,12000,64889395,0
30,1,2,2,0,1,3,4,8000,72297800,0
29,0,2,2,1,0,1,1,8000,65238105,0
25,1,1,1,1,0,0,0,12000,61529377,1
50,0,1,1,1,0,0,0,9600,60389381,0
34,0,2,2,1,0,1,1,14000,62595226,0
29,1,2,2,1,0,0,0,20000,66196113,0
34,1,0,0,1,0,2,2,15000,75032164,0
32,0,0,0,1,0,1,1,15000,61121997,0
42,0,2,2,1,0,2,2,5000,74562489,0
34,1,2,2,1,0,2,2,10000,66325701,0
47,0,1,0,1,0,0,0,12000,63317108,0
38,1,2,2,1,0,0,0,25000,61520445,0
62,1,2,0,0,1,2,2,7000,74962668,0
30,1,1,1,1,0,0,0,5200,61377929,1
43,0,0,0,1,0,1,1,8000,75006288,0
22,0,0,0,1,0,0,0,20000,64465540,0
40,1,3,3,1,0,0,0,8000,66194250,0
39,0,1,1,1,0,2,2,27300,74528024,0
47,1,2,2,1,0,0,0,20000,63086771,0
24,1,0,0,1,0,2,3,20000,66697867,1
35,0,1,1,1,0,1,1,10000,62942933,0
45,1,2,1,1,0,0,0,12000,67433415,0
35,1,1,1,1,0,0,0,7000,61243208,0
60,1,0,0,1,1,4,4,12000,67173556,0
35,1,1,1,1,0,0,0,20000,74834043,1
27,1,2,2,1,0,0,0,8000,60097094,0
58,1,1,0,0,1,0,0,6000,64833074,0
46,1,2,0,1,0,3,3,20000,67538758,1
38,1,2,2,1,0,1,1,10000,60091695,0
24,1,1,1,1,0,0,0,9000,66191195,0
37,0,1,1,1,0,0,0,12000,62367170,0
39,1,1,1,1,0,1,1,9000,62442233,0
50,1,0,0,1,0,1,1,12000,59926408,0
39,1,1,1,1,0,0,0,20000,67324108,0
32,0,1,1,1,0,1,1,25000,62140395,0
30,1,0,0,1,0,0,0,35000,63591154,0
42,0,2,2,1,0,1,2,8000,72272555,0
26,0,1,0,1,0,0,0,25000,61965715,0
26,1,0,0,1,0,1,1,6000,66920155,0
36,0,1,2,1,0,0,0,32000,74839420,0
42,0,2,2,1,0,1,2,10000,67428796,0
30,0,2,2,1,0,2,3,15000,66842553,0
43,1,2,2,1,0,1,1,9700,65382822,0
57,1,0,0,1,0,0,0,10000,62389154,0
47,0,2,1,1,0,0,0,5000,60107037,0
56,0,3,0,1,0,1,1,4000,59922010,0
54,1,4,0,0,1,0,0,5000,61115310,0
28,0,1,1,1,0,1,1,30000,61119317,0
24,1,1,1,1,0,0,0,6000,62782419,0
55,1,2,0,1,0,0,0,6000,72294405,0
43,1,2,1,1,0,2,2,10000,65381737,0
43,1,1,1,1,0,1,1,12000,62503310,0
25,1,1,1,1,0,1,1,6000,65396420,0
42,1,1,0,1,0,2,2,10500,74553087,0
46,0,2,0,1,0,1,1,12000,72281567,0
37,1,2,2,1,0,1,1,17000,64997462,0
29,1,2,2,1,0,0,0,14000,66972483,0
38,1,1,1,1,0,2,2,25000,67078098,0
40,1,2,2,1,0,3,3,12000,66749490,0
58,1,2,0,1,1,1,2,10000,67205074,0
53,1,0,0,1,0,1,2,5000,74998492,0
32,1,0,0,1,0,1,1,15000,61838498,0
27,1,1,1,1,0,0,0,5339,72297533,0
37,1,2,2,1,0,2,2,8000,66774754,0
49,1,1,0,1,0,1,1,10500,74637039,0
35,1,2,2,1,0,2,2,10000,74657225,0
62,0,0,0,1,0,1,1,35000,61257343,1
35,1,2,2,1,0,1,1,11000,59959893,0
50,1,0,0,1,0,0,0,11700,62590518,0
37,0,1,1,1,0,0,0,16000,64900099,0
26,0,0,0,1,0,0,0,20000,63991553,0
31,0,2,2,1,0,0,0,15000,61288518,0
27,0,0,0,1,0,1,2,20000,74520023,0
56,1,1,0,1,0,0,0,10000,62085211,0
26,0,0,0,1,0,0,0,15000,64429527,0
54,0,0,0,1,0,0,0,20000,66904996,0
33,1,1,1,1,0,1,1,20000,62483367,0
42,1,1,0,1,0,2,2,12000,66752821,0
45,1,2,1,1,0,1,3,16000,66708607,0
33,1,2,2,1,0,1,2,8000,64587612,0
64,1,1,0,1,0,0,0,13000,61293307,0
26,1,1,1,1,0,0,0,12000,75286850,0
30,0,0,0,1,0,0,0,20000,60377343,0
37,1,2,2,1,0,1,2,15000,75026685,0
31,1,1,1,1,0,2,2,20000,67168448,0
48,1,1,1,1,1,0,0,23000,67326672,0
57,1,2,0,0,1,1,1,9628,61113562,0
26,1,1,1,1,0,1,1,13000,65413032,0
41,1,2,0,1,0,1,1,15000,59932922,0
42,1,2,1,1,0,1,1,30000,64281221,0
31,1,1,1,1,0,0,0,10500,66917414,0
35,0,1,1,1,0,0,0,12000,67546760,0
30,0,1,1,1,0,0,0,20000,64563430,0
32,0,1,1,1,0,1,1,20000,66762936,0
53,1,0,0,1,0,3,3,7000,74956931,0
59,0,0,0,1,0,1,1,10000,61958469,0
45,0,2,0,1,0,3,3,45000,66836218,0
27,0,1,1,1,0,1,1,55000,61040249,0
27,0,1,1,1,0,0,0,14000,62617117,0
48,1,1,1,1,0,1,1,6000,61052509,0
22,1,0,0,1,0,0,0,5000,66199297,1
39,1,2,1,1,0,0,0,25000,63909798,1
56,1,2,1,1,1,0,0,23000,74817410,0
45,0,2,2,1,0,0,0,20000,61523051,0
43,1,1,1,1,0,1,2,20000,59916060,0
42,0,2,2,1,0,0,0,15000,62446213,0
27,1,1,1,1,0,1,1,17000,61538897,1
30,0,1,1,1,0,0,0,35000,61975997,0
59,0,1,0,1,1,0,0,10000,60087505,0
43,1,3,1,1,0,0,0,6000,73828421,0
33,1,1,1,1,0,0,0,15000,61536173,0
43,1,0,0,1,0,0,0,8000,65207090,0
26,1,1,1,1,0,0,0,7000,74015150,0
36,0,2,2,1,0,3,3,22000,74652765,0
33,1,2,2,1,0,0,0,11000,75270193,0
51,1,0,0,1,0,0,0,32000,67212947,1
51,1,1,0,1,1,2,2,10000,75288846,0
39,1,2,2,1,0,0,0,12000,62075282,0
48,1,2,0,1,0,1,1,7000,61226266,0
61,1,0,0,0,1,3,4,7000,74022504,0
36,1,1,1,1,0,1,2,10000,74662537,0
33,1,1,1,1,0,1,1,5000,62605159,0
33,1,1,1,1,0,3,3,8000,66716606,0
42,1,2,2,1,0,0,0,14000,60117035,0
49,0,2,1,1,0,0,0,7000,61840858,0
43,1,0,0,1,0,0,0,6000,74030321,0
37,1,1,1,1,0,2,2,6000,74180550,0
27,0,1,1,1,0,1,1,12000,67079715,1
53,0,1,1,1,0,2,2,15000,75016762,0
28,1,1,1,1,0,2,2,7500,67086908,0
33,1,2,2,1,0,1,1,20000,61019868,0
43,1,0,0,1,0,0,0,60000,64462618,0
37,1,0,0,1,0,0,0,13000,61231644,1
35,1,1,1,1,0,1,1,10000,62497420,0
35,0,2,0,1,0,1,2,19000,62257284,1
32,0,1,1,1,0,0,0,30000,60040119,0
23,0,0,0,1,0,0,0,20000,64442222,1
27,0,1,1,1,0,1,1,10000,61047223,0
58,1,3,0,0,1,0,0,6000,60055213,0
36,0,4,5,1,0,0,0,9000,64909823,0
34,0,2,2,1,0,1,2,6000,59931383,0
47,0,1,0,1,0,1,1,17000,66755123,0
33,0,2,2,1,0,0,0,27000,61435578,1
38,0,2,2,1,0,1,1,15000,62614575,0
43,1,0,0,1,0,0,0,8000,60113692,0
51,1,1,0,1,0,0,0,14000,73834561,0
22,1,0,0,1,0,0,0,13000,62433779,0
61,1,2,0,0,1,0,0,5100,73848128,0
27,1,0,0,1,0,1,1,8000,63984822,0
34,0,1,1,1,0,2,2,23000,74474634,0
33,0,0,0,1,0,1,2,7000,63624595,1
30,0,1,1,1,0,0,0,7800,72281311,0
30,1,1,0,1,0,0,0,20000,62801761,0
34,0,1,1,1,0,0,0,18000,64838045,0
28,1,0,0,1,0,0,0,7500,61463988,0
23,1,0,0,1,0,0,0,10000,66196937,0
42,0,2,2,1,0,2,2,16000,66587137,0
58,1,3,0,0,1,2,2,2800,74018665,0
30,0,0,0,1,0,3,4,15000,74531053,0
33,0,2,2,1,0,1,2,5600,74663545,0
24,1,0,0,1,0,0,0,7000,74016587,0
48,1,0,0,1,0,0,0,11000,64567754,1
28,1,1,1,1,0,0,0,7000,62942565,0
34,0,2,2,1,0,0,0,19300,67201861,0
28,1,2,2,1,0,0,0,10000,62035296,0
39,1,2,1,1,0,2,3,8000,67020282,0
29,1,1,1,1,0,1,1,18000,62499412,0
26,1,0,0,1,0,1,1,5000,65419414,0
45,1,0,0,1,0,1,2,20000,61927819,0
42,0,3,2,1,0,2,2,25000,74845509,0
48,0,1,1,1,0,1,1,20000,62491808,0
61,1,3,0,1,0,1,2,15380,61436511,0
22,1,0,0,1,0,0,0,10000,67440922,0
54,1,2,0,1,0,3,3,11000,74489318,0
34,1,2,2,1,0,1,1,10000,74558487,0
49,0,2,2,1,0,1,2,24000,66924271,0
47,0,2,0,1,0,0,0,10000,67326661,1
33,0,2,0,1,0,1,1,15000,66845456,1
58,0,2,2,1,1,0,0,13000,61297971,1
44,1,2,0,1,0,1,1,7000,61462400,1
39,1,1,0,1,0,1,1,26000,60467182,0
44,1,0,0,1,0,0,0,9000,67227368,0
57,1,1,1,0,1,3,3,4500,74170334,0
38,1,0,0,1,0,0,0,11000,62588981,1
25,1,0,0,1,0,1,1,8000,66073745,0
32,0,1,1,1,0,1,1,16000,61535283,0
29,1,1,1,1,0,0,0,7000,60381561,1
53,0,2,1,1,0,0,0,13000,64845863,0
30,1,1,0,1,0,0,0,30000,64466853,1
36,1,1,1,1,0,1,1,8000,61445689,1
57,0,0,0,1,1,1,1,30000,59924026,0
58,1,2,0,1,1,0,0,12000,64913653,0
61,1,0,0,0,1,0,0,11000,63592239,0
49,0,1,1,1,0,1,2,15000,66831682,0
55,1,1,0,0,1,0,0,6300,61522821,0
61,0,2,0,0,1,1,2,9500,74469467,0
38,0,1,1,1,0,0,0,13000,60398018,0
37,1,0,0,1,0,0,0,50000,60456958,1
52,1,2,0,1,0,0,0,6500,62601034,0
47,1,0,0,1,0,0,0,8000,62184409,0
59,0,1,1,1,0,2,3,10000,74655535,0
39,1,1,1,1,0,2,2,9000,66428511,0
24,1,0,0,1,0,0,0,15000,67222569,0
46,0,2,1,1,0,1,1,10000,64557347,0
40,0,0,0,1,0,0,0,35000,63910615,0
47,1,0,0,1,0,0,0,12000,60388447,0
59,0,0,0,1,0,0,0,12000,62798010,0
25,0,1,1,1,0,2,3,12000,75291424,0
25,0,0,0,1,0,0,0,14000,64444762,0
23,1,0,0,1,0,1,1,10000,65407061,0
56,1,2,0,1,1,1,1,12000,67172748,0
50,0,2,1,1,0,0,0,17000,62387566,0
59,1,0,0,0,1,2,2,5000,66746378,0
44,1,1,1,1,0,2,2,35000,67140206,0
61,1,2,0,1,0,4,4,17000,66846884,0
58,0,2,0,0,1,0,0,8500,72302430,0
47,1,0,0,1,0,1,2,17000,75020379,1
30,1,0,0,1,0,0,0,7200,64562772,0
29,0,1,1,1,0,0,0,27000,61242572,0
48,0,0,0,0,1,0,0,11000,62937301,0
34,0,1,1,1,0,1,2,15000,67224521,0
49,1,0,0,1,0,0,0,8000,67223599,1
27,0,0,0,1,0,1,1,23000,62436593,0
29,0,1,1,1,0,0,0,30000,63598801,0
52,1,0,0,1,0,0,0,12000,75201249,0
28,0,0,0,1,0,0,0,20000,65204717,0
32,0,2,2,1,0,0,0,10000,62799011,0
39,0,1,1,1,0,0,0,13000,62091782,1
58,1,1,0,0,1,1,1,8500,60103429,0
52,1,0,0,1,1,0,0,20000,74483570,0
39,1,1,1,1,0,1,1,12000,62502559,0
27,1,1,1,1,0,3,4,8000,66758482,0
37,1,2,2,1,0,1,2,15000,61460211,0
38,0,1,1,1,0,1,2,15000,75034597,0
37,0,1,1,1,0,0,0,36000,74833337,0
33,1,2,2,1,0,1,1,10000,75022576,0
46,1,2,0,1,0,1,1,11000,67091011,0
37,0,0,0,1,0,0,0,10000,62384167,0
29,0,0,0,1,0,0,0,13000,74827011,0
27,1,1,0,1,0,0,0,9000,62137379,0
45,1,0,2,1,0,0,0,8000,72280588,0
42,1,2,0,1,0,2,2,4000,66778938,0
36,0,2,2,1,0,1,1,8000,64276802,0
41,0,1,1,1,0,0,0,17000,62145552,0
53,1,2,1,1,1,4,5,12000,63807158,0
29,1,1,1,1,0,4,5,8000,74478612,0
51,0,0,1,1,0,0,0,16000,60447430,0
57,0,1,1,0,1,0,0,10000,61516354,1
29,1,1,1,1,0,0,0,18500,61159215,0
37,0,2,2,1,0,0,0,45000,62942723,1
48,1,2,2,1,0,2,2,15000,67428061,0
40,1,0,0,1,0,1,2,6000,65316243,0
42,0,1,1,1,0,3,3,17000,66846210,1
36,0,2,2,1,0,1,1,13000,67531301,1
26,1,1,1,1,0,1,2,10000,65398031,0
56,1,0,0,0,1,0,0,5000,62442904,1
34,1,1,0,1,0,0,0,9000,66195038,1
28,1,1,1,1,0,1,2,8200,67438924,1
56,1,1,0,1,0,3,3,11000,66830603,0
44,1,1,1,1,0,2,2,10000,67023811,0
45,1,1,1,1,0,1,1,15000,64355791,1
40,1,2,1,1,0,1,1,15000,75032122,0
49,1,0,0,1,0,1,1,20000,63991230,0
25,1,1,1,1,0,0,0,15000,67325513,0
22,1,0,0,1,0,0,0,11000,66193946,0
34,1,0,0,1,0,1,1,20000,61955203,0
24,0,0,0,1,0,0,0,15000,60052064,0
33,1,0,0,1,0,4,5,15000,67070127,0
49,1,2,2,1,0,0,0,14000,74845123,0
30,0,0,0,1,0,4,4,22000,66522958,0
29,1,1,1,1,0,3,3,20000,74989360,0
60,1,3,0,1,1,2,3,14000,74488781,0
57,0,1,0,1,0,0,0,15000,72283452,1
36,0,3,3,1,0,0,0,21000,62989793,1
44,0,0,1,1,0,2,2,20000,74546455,0
63,1,0,0,0,1,3,3,10000,66771690,0
26,1,0,0,1,0,2,2,15000,66083735,0
40,0,2,1,1,0,0,0,14000,61523280,0
43,0,2,1,1,0,2,2,8000,74523457,0
57,1,1,0,0,1,0,0,3100,61527012,0
39,1,1,1,1,0,0,0,18000,63007820,0
22,1,0,0,1,0,1,1,6000,65412743,0
53,1,0,0,1,0,1,1,5500,74175269,0
25,1,0,0,1,0,2,2,15000,74840453,0
30,1,2,2,1,0,1,1,5000,66776053,0
39,1,1,1,1,0,0,0,8000,62390931,0
44,0,1,1,1,0,0,0,11000,61357004,0
50,1,1,0,1,0,2,3,8000,67431684,0
65,1,0,0,0,1,0,0,7000,74024140,0
30,0,2,0,1,0,1,1,16000,64849233,0
47,1,2,1,1,0,3,3,5000,74168108,1
37,1,2,2,1,0,0,0,6300,60391619,1
35,1,2,2,1,0,2,2,8000,74520298,0
35,0,0,0,1,0,0,0,38000,74462388,0
38,1,1,1,1,0,0,0,8000,61236073,0
28,0,0,0,1,0,0,0,9000,75270431,0
43,1,1,1,1,0,1,1,8000,64280046,0
47,1,1,1,1,0,1,1,10000,61288868,1
28,1,1,1,1,0,0,0,13000,66972092,0
26,1,0,0,1,0,1,1,9000,65421799,0
42,1,2,1,1,0,0,0,15000,62240870,1
61,1,0,0,0,1,1,1,10000,63627551,0
58,0,0,0,1,0,2,3,15000,74487163,0
44,1,3,1,1,0,2,2,10000,66671904,0
50,0,1,1,1,0,1,1,45000,74660084,0
38,0,3,3,1,0,3,4,18000,74658218,0
23,0,0,0,1,0,0,0,20000,72299606,0
45,0,1,1,1,0,1,1,10000,61119770,0
58,1,1,1,1,1,2,2,10000,66077021,0
36,1,1,1,1,0,0,0,6100,74023984,0
41,1,1,1,1,0,1,2,5000,61420388,0
43,1,1,1,1,0,3,3,20000,66781597,0
52,1,1,0,1,0,1,2,3500,62256345,0
32,1,2,2,1,0,0,0,12700,60447085,0
37,0,0,0,1,0,1,2,20000,67019159,0
62,1,0,0,1,1,0,0,10000,60461428,0
23,1,0,0,1,0,1,1,15000,65476137,0
30,1,1,1,1,0,0,0,7000,63596592,0
58,1,0,0,1,0,1,1,6000,63105195,0
22,1,1,1,1,0,1,1,13000,65566004,0
23,0,0,0,1,0,0,0,6000,63918350,0
57,1,5,0,1,1,0,0,8000,63314195,0
42,0,0,2,1,0,2,3,15000,67443122,1
56,0,0,0,1,0,0,0,9000,63909648,0
56,1,0,0,1,1,0,0,21000,62242444,1
32,0,1,1,1,0,0,0,12000,62381334,0
30,1,1,1,1,0,1,1,20000,66713879,0
47,1,2,0,1,0,0,0,6000,64349645,0
64,1,2,0,1,1,2,2,15000,66537928,0
43,0,2,2,1,0,0,0,15000,64901804,1
54,1,1,0,1,0,0,0,7000,59976840,0
26,1,0,0,1,0,1,1,10000,65416002,0
64,1,2,0,0,1,0,0,6000,64425757,0
41,1,3,2,1,0,0,0,21000,62383892,0
50,0,2,1,1,0,0,0,35000,64436402,0
57,1,1,0,1,0,3,3,12000,66327271,0
58,1,0,0,0,1,0,0,20000,62135451,1
31,1,1,1,1,0,2,2,12000,66832257,0
51,0,0,0,1,0,0,0,15000,64473050,0
55,0,1,0,1,0,0,0,15000,62032704,0
43,1,3,0,1,0,0,0,25000,61102145,0
41,1,2,0,1,0,1,1,9500,67144610,0
34,0,0,0,1,0,3,3,15000,66828845,0
60,1,0,0,1,0,1,1,25000,62480138,0
33,1,2,2,1,0,1,1,25000,61532414,1
45,0,1,0,1,0,0,0,15000,67325851,0
25,1,2,2,1,0,2,2,10000,66315381,0
40,0,1,0,1,0,0,0,10000,60089289,0
30,1,0,0,1,0,0,0,15000,64446838,0
39,1,2,2,1,0,2,2,16000,67069239,0
47,1,0,0,1,0,0,0,11500,60059482,0
38,1,1,1,1,0,1,1,13000,59914532,0
27,1,1,0,1,0,0,0,9500,61455341,0
61,0,2,0,0,1,0,0,4700,61845906,0
41,0,0,0,1,0,2,2,15000,66855402,0
26,1,0,0,1,0,0,0,10000,66189266,0
32,1,0,0,1,0,1,1,23000,62945427,0
51,0,0,0,1,0,0,0,20000,60383012,0
25,1,2,0,1,0,1,1,9500,67146168,0
48,1,0,0,0,1,2,2,4000,74009434,0
52,0,2,2,1,0,0,0,12000,66909659,0
39,0,1,1,1,0,1,1,22000,67025446,0
22,0,1,1,1,0,0,0,12000,72272139,0
35,1,1,1,1,0,0,0,12000,64913378,0
26,0,0,0,1,0,0,0,15000,63917631,1
24,0,0,0,1,0,0,0,40000,61238031,1
52,1,3,0,1,0,3,4,7000,74543767,0
49,0,0,0,1,1,0,0,20000,64835415,0
26,0,0,0,1,0,0,0,7000,61311296,0
33,1,1,1,1,0,0,0,8000,62029263,1
34,1,1,1,1,0,1,1,8000,62504498,0
46,1,2,0,1,0,2,2,19500,75018517,0
27,1,0,0,1,0,3,3,13000,65414144,0
43,1,1,0,1,0,1,1,9000,62496148,0
28,1,1,1,1,0,0,0,6000,60094231,0
24,1,0,0,1,0,0,0,17000,74467111,0
51,1,1,0,1,0,0,0,11000,62598982,1
27,0,2,3,1,0,0,0,17000,62600073,0
36,1,3,1,1,0,0,0,10000,61960117,1
34,1,1,0,1,0,2,2,9240,67169615,0
61,1,0,0,0,1,1,1,15000,61081067,0
33,1,2,2,1,0,0,0,12000,64424781,1
25,0,1,1,1,0,0,0,15000,64424363,0
45,1,1,1,1,0,0,0,10000,61975209,0
60,1,0,0,0,1,1,1,5000,59974159,0
22,1,0,0,1,0,1,2,12000,67028524,0
26,1,1,1,1,0,3,3,11000,74557664,0
37,1,1,1,1,0,2,2,6000,75281756,0
35,1,2,2,1,0,2,2,10000,66591086,0
34,0,1,1,1,0,0,0,22000,62031338,0
57,1,2,0,1,1,0,0,41000,60446427,1
31,1,1,1,1,0,3,3,15000,67086360,0
46,1,0,0,1,0,0,0,20000,63914138,0
34,1,2,2,1,0,1,1,15000,61114068,0
43,0,4,3,1,0,1,1,30000,61940787,1
29,1,1,1,1,0,0,0,6000,66912908,0
36,1,1,1,1,0,0,0,8000,62366857,0
61,0,0,0,0,1,0,0,11900,62995329,0
32,1,2,2,1,0,2,2,5500,66759593,0
58,1,2,0,1,1,6,6,18000,66774431,0
46,1,0,0,1,0,0,0,8500,62082244,0
47,0,0,0,1,0,0,0,10000,64552959,0
39,1,1,1,1,0,0,0,6000,61152306,0
